	0.0
schneider	0.0020840981973412795
equinox	0.3541895659258346
nba	0.07105047995257005
rodríguez	0.4352702308375185
maxis	0.045598462422297724
somalia	0.062032561858364324
fredkin	0.2595815407624783
iohannis	0.5066659372638815
pankhurst	0.3781031769855339
magnus	0.009719558422871862
studii	0.3977525887785491
nys	0.089207637669999
duhem	0.037088859772728876
boland	0.6670117931414932
jay	0.013113731501771933
spears	0.008536099136019715
magendie	0.27586949275720235
leon	0.020304025809306524
ribeirão	0.09997126777325377
designs	0.00044331425974435004
élisabeth	0.2437031898869848
neuro	0.030128804329522533
rosenblueth	0.277739092612564
billy	0.003799865607173383
xxii	0.05928906264068834
nipkow	0.17286531859810866
rottensteiner	0.4109834887207442
birdseye	0.01213124376811595
bartholdi	1.04833274940955
quiroga	0.017882170691971427
mont	0.04370972985551478
bracha	1.2176203004102866
bala	0.0590937599967965
meitner	0.2330813279977298
platonic	0.02461111382421685
harald	0.14786979231449512
giddens	0.06408186811631089
arabian	0.1259169033639982
seaview	0.21874687557354072
clinton	0.0032844232688231255
turquoise	0.36614015462854754
barbon	0.05753449261171825
maurović	0.2437031898869848
kyeser	0.3404638838349822
chesley	0.4034969683088101
wolpaw	0.3179188441214751
rodin	0.38161776523055924
releasing	0.00572960701805765
levenson	0.2689134850392709
courtauld	0.11498756781820586
katarzyna	0.2354193927666945
regal	0.3286816900427607
cell	3.408503568071274e-05
many	3.408503568071274e-05
polar	0.0022896327406490002
haskins	0.7817792338965549
akerman	0.10126035890048561
antoine	0.057106673717055134
thx	0.019091410060121366
estrada	0.024719340218904932
magnesia	0.010976158025520563
hughes	0.03276711844212954
wubbo	0.11918281997632736
idealism	0.0005456818458171826
liviu	1.0898778453368083
etchemendy	0.38161776523055924
mankiw	0.7225003349846922
cantor	0.012061151049774042
editing	0.0003068616682822258
tatar	0.15123643306445247
capps	0.048523271229628274
kuk	0.3076238705929468
top	0.0
kanno	0.45678000646350014
krueger	0.08132699439510209
emmeline	0.3781031769855339
broadway	0.3173522498050981
physik	0.1523483358350925
jian	0.35813666938103633
nightingale	0.09324448608676571
hmhs	0.9622228004919275
bunch	0.09383634082127874
bastille	0.56104548998099
brâncuși	0.0600711526807942
petersburg	0.19413328294198665
heat	0.0019128936845776465
reyner	1.6836336738761917
enzyme	0.004384774088721665
nasr	0.03287739678253413
regulatory	0.0009895537555783278
preda	1.0898778453368083
nue	0.02098314163479346
sobel	0.14705610318107476
mei	0.23273170140009766
sunlight	3.408503568071274e-05
euclidean	0.009440807141220345
winnebago	0.5723558813386255
hill	0.008362332686334977
bartholomew	0.07109062363997701
banner	0.015791742472188494
wikiprojects	0.014838451490559661
fusiform	0.10415321945380275
fonda	0.4378780545629356
huang	0.18994331772333625
noord	0.25822050281066844
sima	0.20252778777614555
hammett	4.1052376007460225
pixar	0.08128589332263464
boveri	0.5585715756758384
apogee	0.03835285761625116
sentinels	0.3337236107663562
adventure	0.024322641889397294
mansfield	0.01213124376811595
swithin	0.6551425248744204
darko	0.10251012805619279
cia	0.0025981170547226154
kelsen	0.23448265585588257
grown	0.0010920501920144237
nis	0.03405544475594193
moisey	0.21632834148249133
illustrated	0.0016048955362815988
sumner	0.07193449937344894
astm	0.013887248432443752
aires	0.0689681050032073
manhattan	0.003971815754687639
arata	1.0242505538351354
mnt	0.05070114809107138
marcione	0.06900805665972805
wibarm	0.22907751592039455
mew	0.07492129475743724
oversea	0.6709881483495471
marcello	0.20258212552809673
amias	0.12815448043016997
stanmore	0.3674885268544655
endgame	0.011885968730467959
singularity	0.0025295460461483023
ottomans	2.127513995457175
australians	0.13247951684248335
reform	0.02137679987944964
gsk	0.27209048883323744
maurice	0.040629880615396144
angerstein	0.10680388188155372
republican	0.002872509407494855
campaign	0.0072518707612390316
nesvadba	0.2437031898869848
kic	0.8575097678362995
mallorca	0.08433792788348633
higgins	0.022847223164307037
lisp	0.005246367201338167
blind	0.007286529751872653
frisco	0.5723558813386255
gotthold	0.3043144189328043
huxley	0.016216099951016527
andreessen	0.48064614161917485
loon	0.0986004416774364
turkey	0.02295501083358505
converter	0.015261878058293704
humphrey	0.05350640468617298
romano	0.17089067400776703
chhatrapati	0.5003638301933869
newsweek	0.08524944115473741
novels	0.009301498565237352
hiv	0.06793064984893125
errol	0.26897679788753576
fiba	0.38392172014012355
mojave	0.00044331425974435004
irons	0.6000876224261167
principle	0.00037508260494518444
exhibition	0.02299094600235347
stoker	0.37356826891738637
monastery	0.013113731501771933
special	0.0005115566360480088
democrat	0.011710857046347434
deborah	0.0521975921032761
deane	0.013113731501771933
maritain	0.7144790720073055
impala	0.2598914633346141
clausius	0.06199324673753871
fluoride	0.05285150535664773
cedric	0.09185258299633722
alberta	0.020554102842771944
blues	0.14206388437077097
ram	0.007598585199183796
hank	0.08202630841713396
zola	0.2677122912964213
legendary	0.07189427761079893
fauchard	0.5656597174007136
hamas	0.1740849622227294
cheyer	0.20525303819663163
bourgelat	0.5656597174007136
dearborn	1.196752581867373
intelsat	0.005142885731033242
ahn	0.12206252870820969
pacioli	1.1428682650760016
sculley	0.04359666668433691
ecml	0.13146340677544233
manlius	0.39250374167607077
swansea	0.15109161191647455
barwise	0.08632915642969527
chitwan	0.05258212770649586
industrialist	0.34966762011722263
hasbro	0.396986712154645
díaz	0.007980291052602694
kaneko	0.03831562865202602
gardner	0.024863684044713372
combat	0.0022211104177074083
sundaram	0.0700480918375747
eea	0.12428028451640245
sherry	0.04863762445324145
polish	0.0020498518950798545
clynes	0.2796816684556657
hoyle	0.03891167538398483
lindemann	0.727385181739268
selden	0.32817344600359316
medical	0.0009895537555783278
bernoulli	0.019804303329033036
miguel	0.1611993206916044
mcculloch	0.02515251570015321
yoshida	0.07492129475743724
yamanaka	0.3668534772338667
michał	0.1746451123034243
scherk	0.04749544491726983
toulouse	0.033281990443042295
fermont	0.05582573987494257
averroes	0.026925813411026667
sanderson	0.8609604799441797
bharat	0.13289588442027458
kroeber	0.47086110665765485
starley	0.4325856779060201
marrakesh	0.026925813411026667
daria	0.21092153806158417
our	0.0014680775523499504
brucella	0.30028080088853104
ishii	0.3511187065206098
rankin	1.0366807056736596
lal	1.1252342291622763
guzman	0.19423988443537982
sewall	0.013043480048706512
theorem	0.00839708041463311
spook	0.5665382212036159
bangkok	0.015756398058585815
farley	0.21487247929789846
hellenistic	0.008431830923305638
granville	0.03148260262283051
bekenstein	0.11846586647977778
tsmc	0.6161232313671033
1891	0.031262780879364016
03	0.004729206244060608
academies	0.048180392108600215
schola	0.8840842787913175
hutcheson	0.07642243089913549
baruch	0.019198269477983445
archipelago	0.0007163481276940406
theodore	0.019768630859350704
cairo	0.019661631027518854
passenger	0.00013635619638021785
360s	0.26312783730541256
1862	0.025983978315944917
thais	0.020304025809306524
egbertus	0.12391742748691528
donaldson	0.11449927223848524
imlay	0.0484851601785834
proclus	0.16506988671194767
fried	0.051813396676678246
c	0.0008529294581391132
matviyenko	0.9544811608857136
haraway	0.009266678402308045
soup	0.34959138128934264
hobhouse	0.004970471388420564
jiken	0.9794311426064958
mikveh	0.2769644886939528
justus	0.34966762011722263
riordan	0.1934410103087705
gamba	0.2590242368666352
mill	0.014908993922600314
frères	0.32592977316243676
hyperion	0.42228067444481415
cat	0.08021862846326307
kinner	0.6824836594446744
bolivia	0.30109816841067216
astrophysics	0.018024259514407934
nif	0.01265730005471147
whit	0.34173473527842557
andre	0.1996575725107801
brakhage	0.4595206613764188
schools	0.0006139403106968927
alva	0.4024625228449786
innosight	0.32040642262155344
women	0.0008870815032873488
drive	0.00017045193589939058
174	0.10995349305676298
dollar	0.004419205014486124
iridium	0.005522438394998928
hull	0.009754414916481978
exclusion	0.011500816183683354
mulroney	0.46854915279273984
في	0.4415366753563744
terror	0.009545317906230361
redondo	0.01770462501192893
canaveral	0.04730537336541392
spaceliner	0.9953217377222293
jonson	0.7085153222422491
daily	0.0023581658766446646
lowell	0.0763411556145522
gory	0.1868402619023225
csda	0.6340926355853895
naur	0.07496179785673476
9x	0.22282691637205462
mago	0.19354744199216148
5	0.0
genentech	0.049553535826609284
turk	0.09663742898410509
acorn	0.03727451124475754
their	3.408503568071274e-05
friedmann	0.03133604243181565
flag	0.002872509407494855
ici	0.6054131049064428
platform	0.001502278007689337
guillaume	0.023458373978489214
in	0.0
educational	0.004798125466914591
descartes	0.0006480735666505912
culver	0.21487247929789846
bret	0.02234456745784328
silver	0.004798125466914591
grundzüge	0.05928906264068834
minh	0.015756398058585815
solana	0.056912349814800506
vii	0.025730755921255098
phoenix	0.006282540307553466
avram	0.2769644886939528
rotterdam	0.10502050777379239
प	0.3016439359746781
incentive	0.017633627058214675
ginsberg	0.16998231896197533
newfoundland	0.009754414916481978
sonya	0.3115868830388496
afi	0.1868402619023225
ayers	0.06156101514330519
unimation	0.03779475796964196
bnf	0.03155590126973926
haldane	0.019804303329033036
valentin	0.010207804097570872
algonquian	0.01487372127430458
scheme	0.003799865607173383
mudge	0.4714662546634671
clean	0.007980291052602694
kbe	0.2820242874633551
graham	0.003799865607173383
aldrovandi	0.06175743072347152
api	0.007286529751872653
carolinian	0.2551430063593219
yaskawa	0.3151636523197178
worsley	0.4604052719203864
wasteland	0.0586644030840173
dummett	0.0007504894336275712
bentley	0.6497836319673944
superhuman	0.01402803601189317
knightley	0.6540654432334828
hoare	0.14543328423768467
gerald	0.05131445019744762
qatar	0.089207637669999
bordo	1.3100530110635986
touchstone	0.2693568689286279
tonitza	1.0898778453368083
op	0.0346825849109909
indonesian	0.2769644886939528
ramaswamy	0.15356016340272202
playmore	0.694797814535676
moto	0.020804323959477934
alec	0.5788983233561786
czech	0.001981367390971508
baltzar	0.06089386585091545
ghosh	0.3043831092424617
prim	0.18334312981692033
mirai	0.03184921963084489
checkland	0.1005294042016863
re	0.0005115566360480088
serbia	0.17008315352985418
lacan	0.06876840183056009
inuit	1.0363099890639509
hopper	0.006282540307553466
harsanyi	0.9691515033619252
badge	0.053660642273482904
erikson	0.14036539210824747
wilde	0.12152112683227331
helmer	0.48385357226436954
herman	0.1031579743529017
titan	0.020804323959477934
donella	0.49447100597275173
glass	0.0017075373176479829
loop	0.0019128936845776465
pont	0.11730333551386407
scandinavia	0.03746024211270537
binding	0.0003068616682822258
schumpeterian	0.3121460005694424
mcgee	0.2078854664017096
saga	0.06451661714482915
bramah	0.10890108265023876
hiarcs	0.0689681050032073
housing	0.0022553702277597334
inferior	0.019768630859350704
younger	0.000682209505509041
oliver	0.0008529294581391132
ferranti	0.06737304497164828
rafał	1.5405715364939332
hoy	0.5193258904265885
concerned	0.002015608293098609
pitot	0.06610120152392739
larry	0.007390523322685946
tyne	0.592953537464169
suite	0.007529220164392825
grant	0.004798125466914591
burnett	0.040143611388870314
ehime	0.022416339806693334
bałka	0.2354193927666945
cioran	1.0898778453368083
cushing	0.040629880615396144
zuse	0.009754414916481978
retrospective	0.03827840287890046
kingston	0.23040802286630083
helicopter	0.01213124376811595
marian	0.06360809227088494
renzoku	0.9794311426064958
żuławski	1.5405715364939332
melty	0.694797814535676
anselmo	0.6834691995390986
venture	0.012867901116901935
cuo	0.07813273486667138
jock	0.6594777642573916
decision	0.00020455035242885103
astonishing	0.05443265293256225
wyoming	0.006870804306691623
yamasaki	0.45902998853933746
brett	0.06065864586940987
kapp	0.40557328054364933
blackman	0.009127425661426599
collectors	0.004798125466914591
brunelleschi	0.18925768660579823
russel	0.05952354180515501
institut	0.058157527929766084
burnet	0.040629880615396144
malcolm	0.009649853827279835
reiko	0.07492129475743724
hyams	0.6323349489423585
hyrcania	0.8535993802978106
sunrise	0.019804303329033036
lunch	0.0020840981973412795
hofstadter	0.027216020225636496
tournaments	0.010626737713885651
year	0.0007846334237315082
denham	0.09387864703941197
mashall	0.3563521607365059
penck	0.2147048088182777
ski	0.08728653191528032
qazi	2.096637428984105
ornithologist	0.4062675964100038
fullerton	0.5482118783596395
hardware	0.001023716546699489
password	0.04074217395329477
guiducci	0.17089067400776703
mozart	0.07366756860492221
konami	0.09396327184129767
gauss	0.003868637496771278
abstracts	0.01813085664693
bracewell	0.3855749177279759
sikorsky	0.01213124376811595
confederate	0.024358690404205505
keohane	0.32817344600359316
weller	0.14424389180368663
euclid	0.0006480735666505912
caucasian	0.2301184352834544
alamos	0.002975451251749571
nibelungen	0.5330632871329631
salwen	0.2333728986578277
imahara	2.2990576267621354
werbos	0.06305600623025641
swaziland	0.36995815268556587
minto	0.2539792520269474
anchor	0.0035592497180533898
liberation	0.0005798097372262339
overture	0.527630923383487
harkaway	0.39954490420831923
ammi	0.1940267076084694
volusia	0.27100769789434526
zeist	0.1443389234193619
madman	0.20117154883151978
bangla	0.007286529751872653
local	0.0010920501920144237
lost	0.002906820644479227
lucid	0.05093103489762306
sandip	0.553665627071769
intervention	0.0032157438218699545
leisure	0.0033874628078972113
garriott	0.3577481084873497
gaddis	0.6073408578328023
gani	0.2915232088648778
surveyor	0.005695072050689964
daihatsu	0.3103314942292186
mogadishu	0.870720317233336
keepsake	0.28939431008275607
byron	0.04370972985551478
slam	0.06238655819523319
resurrection	0.027143450339611987
